href	yearmonth	info	ModelId	Status	BrandName	BrandId	ManuName	ManuId	ModelName	ModelPrice	ModelType	ModelUrl
https://www.autohome.com.cn/news/201112/277584.html	2011年12月	14.98-19.98万 2012款三菱戈蓝五省上市	483.0	True	三菱	68.0	东南汽车	51.0	三菱戈蓝	暂无	中型车	https://www.autohome.com.cn/483/
https://www.autohome.com.cn/news/201112/276164.html	2011年12月	售价27.8-30.6万元 全新宝马1系上市	373.0	True	宝马	15.0	宝马(进口)	80.0	宝马1系(进口)	23.78-43.78万	紧凑型车	https://www.autohome.com.cn/373/
https://www.autohome.com.cn/news/201112/276045.html	2011年12月	售价6.69-8.99万元 全球鹰GC7正式上市	2155.0	True	吉利汽车	25.0	吉利汽车	54.0	吉利GC7	暂无	紧凑型车	https://www.autohome.com.cn/2155/
https://www.autohome.com.cn/news/201112/275872.html	2011年12月	售6.08万元 改款雨燕1.3升超值版上市	362.0	True	铃木	53.0	长安铃木	35.0	雨燕	5.48-8.28万	小型车	https://www.autohome.com.cn/362/
https://www.autohome.com.cn/news/201112/277440.html	2011年12月	售35.23-39.03万 2012款大众Tiguan上市	557.0	True	大众	1.0	大众(进口)	50.0	Tiguan	24.58-35.98万	紧凑型SUV	https://www.autohome.com.cn/557/
https://www.autohome.com.cn/news/201201/286364.html	2012年01月	售24.98-27.48万 菲亚特菲跃正式上市	2262.0	True	菲亚特	11.0	菲亚特(进口)	165.0	菲跃	暂无	中型SUV	https://www.autohome.com.cn/2262/
https://www.autohome.com.cn/news/201201/286243.html	2012年01月	售43.8-56.8万元 大众新款Multivan上市	631.0	True	大众	1.0	大众(进口)	50.0	迈特威	39.18-53.28万	mpv	https://www.autohome.com.cn/631/
https://www.autohome.com.cn/news/201201/285976.html	2012年01月	售3.09-5.09万 2012款奇瑞QQ正式上市	87.0	True	奇瑞	26.0	奇瑞汽车	33.0	奇瑞QQ3	暂无	微型车	https://www.autohome.com.cn/87/
https://www.autohome.com.cn/news/201201/285762.html	2012年01月	售22.19-27.29万 2012款Jeep指南者上市	504.0	True	Jeep	46.0	Jeep(进口)	71.0	指南者(进口)	暂无	紧凑型SUV	https://www.autohome.com.cn/504/
https://www.autohome.com.cn/news/201201/286913.html	2012年01月	增四驱/5AT版本 奥轩G5五款新车型上市	2306.0	True	广汽吉奥	108.0	广汽吉奥	203.0	奥轩G5	暂无	中型SUV	https://www.autohome.com.cn/2306/
https://www.autohome.com.cn/news/201201/284323.html	2012年01月	售15.28-20.68万 丰田逸致增四款新车型	2237.0	True	丰田	3.0	广汽丰田	155.0	逸致	16.28-16.28万	mpv	https://www.autohome.com.cn/2237/
https://www.autohome.com.cn/news/201201/284332.html	2012年01月	售10.89万-15.99万元 2012款科鲁兹上市	657.0	True	雪佛兰	71.0	上汽通用雪佛兰	139.0	科鲁兹	10.99-16.99万	紧凑型车	https://www.autohome.com.cn/657/
https://www.autohome.com.cn/news/201201/283776.html	2012年01月	售价不变/内饰升级 2012款传祺2.0L上市	2141.0	True	广汽传祺	82.0	广汽乘用车	186.0	传祺GA5	暂无	中型车	https://www.autohome.com.cn/2141/
https://www.autohome.com.cn/news/201201/285963.html	2012年01月	售24.59-26.39万 2012款Jeep自由客上市	777.0	True	Jeep	46.0	Jeep(进口)	71.0	自由客	暂无	紧凑型SUV	https://www.autohome.com.cn/777/
https://www.autohome.com.cn/news/201201/284281.html	2012年01月	售119.99万元 Jeep大切诺基SRT8上市	521.0	True	Jeep	46.0	Jeep(进口)	71.0	大切诺基(进口)	52.99-71.49万	中大型SUV	https://www.autohome.com.cn/521/
https://www.autohome.com.cn/news/201202/301291.html	2012年02月	10.38万/11.18万 嘉年华动感限量版上市	659.0	True	福特	8.0	长安福特	43.0	嘉年华	暂无	小型车	https://www.autohome.com.cn/659/
https://www.autohome.com.cn/news/201202/297960.html	2012年02月	售31.8-38.5万元 MINI COUPE正式上市	904.0	True	MINI	56.0	MINI	143.0	MINI COUPE	暂无	跑车	https://www.autohome.com.cn/904/
https://www.autohome.com.cn/news/201202/298398.html	2012年02月	售37.6-43.3万元 MINI ROADSTER上市	930.0	True	MINI	56.0	MINI	143.0	MINI ROADSTER	暂无	小型车	https://www.autohome.com.cn/930/
https://www.autohome.com.cn/news/201202/298152.html	2012年02月	售价4.49-6.09万元 长安欧诺正式上市	2566.0	True	长安欧尚	163.0	长安汽车	160.0	欧诺	3.99-5.59万	微面	https://www.autohome.com.cn/2566/
https://www.autohome.com.cn/news/201202/298827.html	2012年02月	售30.48-33.88万 2012款标致308CC上市	689.0	True	标致	13.0	标致(进口)	88.0	标致308(进口)	暂无	紧凑型车	https://www.autohome.com.cn/689/
https://www.autohome.com.cn/news/201202/298833.html	2012年02月	预售8-12万元 长安逸动3月27日上市	2429.0	True	长安	76.0	长安汽车	160.0	逸动	7.49-10.69万	紧凑型车	https://www.autohome.com.cn/2429/
https://www.autohome.com.cn/news/201202/298875.html	2012年02月	3月1日正式上市 2012款V3菱悦官图发布	606.0	True	东南	81.0	东南汽车	51.0	V3菱悦	5.79-6.59万	紧凑型车	https://www.autohome.com.cn/606/
https://www.autohome.com.cn/news/201202/299130.html	2012年02月	售7.79万 2012款哈弗M2 CVT都市版上市	2001.0	True	长城	77.0	长城汽车	4.0	长城M2	暂无	小型车	https://www.autohome.com.cn/2001/
https://www.autohome.com.cn/news/201202/298172.html	2012年02月	售22.98-26.98万元 全新丰田普锐斯上市	371.0	True	丰田	3.0	一汽丰田	40.0	普锐斯	暂无	紧凑型车	https://www.autohome.com.cn/371/
https://www.autohome.com.cn/news/201202/299386.html	2012年02月	售4.28万元 开瑞优优加长标准版上市	2476.0	True	开瑞	101.0	开瑞汽车	208.0	优优	3.45-4.64万	微面	https://www.autohome.com.cn/2476/
https://www.autohome.com.cn/news/201202/300196.html	2012年02月	售7.38-8.88万 2012款爱丽舍正式上市	98.0	True	雪铁龙	72.0	东风雪铁龙	37.0	爱丽舍	8.38-12.58万	紧凑型车	https://www.autohome.com.cn/98/
https://www.autohome.com.cn/news/201202/299851.html	2012年02月	售30.98-40.98万元 全新夏朗正式上市	86.0	True	大众	1.0	大众(进口)	50.0	夏朗	25.28-35.28万	mpv	https://www.autohome.com.cn/86/
https://www.autohome.com.cn/news/201202/300460.html	2012年02月	9.28万起售 2012款307/Cross 307上市	99.0	True	标致	13.0	东风标致	38.0	标致307	暂无	紧凑型车	https://www.autohome.com.cn/99/
https://www.autohome.com.cn/news/201202/300134.html	2012年02月	售49.98-85.8万元 2012款奥迪A5/S5上市		True								
https://www.autohome.com.cn/news/201202/298824.html	2012年02月	售488万起 兰博基尼Gallardo STS版上市	354.0	True	兰博基尼	48.0	兰博基尼	83.0	Gallardo	暂无	跑车	https://www.autohome.com.cn/354/
https://www.autohome.com.cn/news/201202/299423.html	2012年02月	298/328万 欧陆GT/GTC V8车型价格曝光	305.0	True	宾利	39.0	宾利	120.0	欧陆	288.00-459.80万	跑车	https://www.autohome.com.cn/305/
https://www.autohome.com.cn/news/201202/298268.html	2012年02月	售34.25-38.59万 大众新Tiguan TDI上市	557.0	True	大众	1.0	大众(进口)	50.0	Tiguan	24.58-35.98万	紧凑型SUV	https://www.autohome.com.cn/557/
https://www.autohome.com.cn/news/201202/297783.html	2012年02月	售3.99-5.49万元 2012款旗云1正式上市	996.0	True	奇瑞	26.0	奇瑞汽车	33.0	旗云1	暂无	微型车	https://www.autohome.com.cn/996/
